Instances,traffic_volume,holiday,temp,clouds_all,weather_main,weather_description,date,time,hour,holiday_val
43429,5842,None,272.6,75,Clouds,broken clouds,2018-04-19,09:00:00,9,0
43430,4882,None,276.36,75,Clouds,broken clouds,2018-04-19,10:00:00,10,0
43431,5035,None,279.0,1,Clear,clear,2018-04-19,11:00:00,11,0
43432,5027,None,280.21,5,Clear,clear,2018-04-19,12:00:00,12,0
43433,5110,None,280.88,5,Clear,clear,2018-04-19,13:00:00,13,0
43434,5444,None,281.43,5,Clear,clear,2018-04-19,14:00:00,14,0
43435,6188,None,282.08,20,Clouds,few clouds,2018-04-19,15:00:00,15,0
43436,6851,None,282.72,5,Clear,clear,2018-04-19,16:00:00,16,0
43437,6368,None,282.75,5,Clear,clear,2018-04-19,17:00:00,17,0
43438,4978,None,282.88,1,Clear,clear,2018-04-19,18:00:00,18,0
43439,3676,None,282.62,5,Clear,clear,2018-04-19,19:00:00,19,0
43440,3471,None,281.49,20,Clouds,few clouds,2018-04-19,20:00:00,20,0
43441,3451,None,279.15,20,Clouds,few clouds,2018-04-19,21:00:00,21,0
43442,2148,None,277.02,1,Clear,clear,2018-04-19,22:00:00,22,0
43443,1273,None,275.95,1,Clear,clear,2018-04-19,23:00:00,23,0
43449,2691,None,270.36,1,Clear,clear,2018-04-20,05:00:00,5,0
43450,5492,None,270.08,1,Clear,clear,2018-04-20,06:00:00,6,0
43451,6626,None,269.58,75,Clouds,broken clouds,2018-04-20,07:00:00,7,0
43452,6126,None,270.75,1,Clear,clear,2018-04-20,08:00:00,8,0
43453,5141,None,273.47,75,Clouds,broken clouds,2018-04-20,09:00:00,9,0
43454,4670,None,276.0,75,Clouds,broken clouds,2018-04-20,10:00:00,10,0
43455,5200,None,278.57,75,Clouds,broken clouds,2018-04-20,11:00:00,11,0
43456,5433,None,280.84,1,Clear,clear,2018-04-20,12:00:00,12,0
43457,5370,None,281.68,75,Clouds,broken clouds,2018-04-20,13:00:00,13,0
43458,5803,None,282.36,1,Clear,clear,2018-04-20,14:00:00,14,0
43459,6383,None,282.23,1,Clear,clear,2018-04-20,15:00:00,15,0
43460,6900,None,283.22,1,Clear,clear,2018-04-20,16:00:00,16,0
43461,6268,None,283.42,75,Clouds,broken clouds,2018-04-20,17:00:00,17,0
43462,4959,None,283.35,75,Clouds,broken clouds,2018-04-20,18:00:00,18,0
43463,4091,None,282.49,1,Clear,clear,2018-04-20,19:00:00,19,0
43464,3552,None,281.29,90,Clouds,overcast clouds,2018-04-20,20:00:00,20,0
43465,3538,None,279.69,75,Clouds,broken clouds,2018-04-20,21:00:00,21,0
43466,2842,None,278.15,1,Clear,clear,2018-04-20,22:00:00,22,0
43467,1977,None,276.72,1,Clear,clear,2018-04-20,23:00:00,23,0
43468,1291,None,275.79,1,Clear,clear,2018-04-21,00:00:00,0,0
43474,1418,None,273.72,1,Clear,clear,2018-04-21,06:00:00,6,0
43475,2307,None,273.58,75,Clouds,broken clouds,2018-04-21,07:00:00,7,0
43476,3392,None,274.28,1,Clear,clear,2018-04-21,08:00:00,8,0
43477,4153,None,276.08,1,Haze,haze,2018-04-21,09:00:00,9,0
43478,4464,None,279.2,1,Clear,clear,2018-04-21,10:00:00,10,0
43479,4985,None,281.36,40,Clouds,scattered clouds,2018-04-21,11:00:00,11,0
43480,5263,None,283.22,40,Clouds,scattered clouds,2018-04-21,12:00:00,12,0
43481,5307,None,284.15,40,Clouds,scattered clouds,2018-04-21,13:00:00,13,0
43482,5296,None,285.15,40,Clouds,scattered clouds,2018-04-21,14:00:00,14,0
43483,5340,None,286.22,40,Clouds,scattered clouds,2018-04-21,15:00:00,15,0
43484,5027,None,286.81,40,Clouds,scattered clouds,2018-04-21,16:00:00,16,0
43485,5007,None,287.08,1,Clear,clear,2018-04-21,17:00:00,17,0
43486,4541,None,286.86,1,Clear,clear,2018-04-21,18:00:00,18,0
43487,3892,None,287.01,40,Clouds,scattered clouds,2018-04-21,19:00:00,19,0
43488,3346,None,285.62,40,Clouds,scattered clouds,2018-04-21,20:00:00,20,0
43489,3199,None,283.29,1,Clear,clear,2018-04-21,21:00:00,21,0
43490,3814,None,280.35,1,Clear,clear,2018-04-21,22:00:00,22,0
43491,2760,None,278.5,1,Clear,clear,2018-04-21,23:00:00,23,0
43492,1447,None,276.8,1,Clear,clear,2018-04-22,00:00:00,0,0
43499,1289,None,272.86,5,Mist,mist,2018-04-22,07:00:00,7,0
43500,2200,None,274.61,1,Clear,clear,2018-04-22,08:00:00,8,0
43501,3219,None,278.01,1,Clear,clear,2018-04-22,09:00:00,9,0
43502,4088,None,282.15,1,Clear,clear,2018-04-22,10:00:00,10,0
43503,4541,None,284.65,1,Clear,clear,2018-04-22,11:00:00,11,0
43504,4781,None,286.93,20,Clouds,few clouds,2018-04-22,12:00:00,12,0
43505,4761,None,288.01,20,Clouds,few clouds,2018-04-22,13:00:00,13,0
43506,4753,None,288.58,20,Clouds,few clouds,2018-04-22,14:00:00,14,0
43507,4866,None,289.22,20,Clouds,few clouds,2018-04-22,15:00:00,15,0
43508,4713,None,289.93,20,Clouds,few clouds,2018-04-22,16:00:00,16,0
43509,4303,None,290.22,20,Clouds,few clouds,2018-04-22,17:00:00,17,0
43510,3787,None,290.22,1,Clear,clear,2018-04-22,18:00:00,18,0
43511,3228,None,289.77,40,Clouds,scattered clouds,2018-04-22,19:00:00,19,0
43512,3139,None,288.85,40,Clouds,scattered clouds,2018-04-22,20:00:00,20,0
43513,2412,None,284.93,1,Clear,clear,2018-04-22,21:00:00,21,0
43514,1906,None,282.53,1,Clear,clear,2018-04-22,22:00:00,22,0
43515,1356,None,280.38,1,Clear,clear,2018-04-22,23:00:00,23,0
43521,2864,None,274.92,1,Mist,mist,2018-04-23,05:00:00,5,0
43522,5769,None,274.53,1,Mist,mist,2018-04-23,06:00:00,6,0
43523,6574,None,274.85,1,Mist,mist,2018-04-23,07:00:00,7,0
43524,5970,None,276.36,1,Mist,mist,2018-04-23,08:00:00,8,0
43525,5325,None,279.86,1,Clear,clear,2018-04-23,09:00:00,9,0
43526,4547,None,284.07,1,Clear,clear,2018-04-23,10:00:00,10,0
43527,4577,None,288.64,1,Clear,clear,2018-04-23,11:00:00,11,0
43528,4739,None,289.72,1,Clear,clear,2018-04-23,12:00:00,12,0
43529,4803,None,290.62,1,Clear,clear,2018-04-23,13:00:00,13,0
43530,5243,None,290.4840000000001,0,Clear,clear,2018-04-23,14:00:00,14,0
43531,5852,None,292.196,0,Clear,clear,2018-04-23,15:00:00,15,0
43532,6883,None,293.08,1,Clear,clear,2018-04-23,16:00:00,16,0
43533,6188,None,293.31,1,Clear,clear,2018-04-23,17:00:00,17,0
43534,4660,None,293.15,20,Clouds,few clouds,2018-04-23,18:00:00,18,0
43535,3243,None,292.87,20,Clouds,few clouds,2018-04-23,19:00:00,19,0
43536,2759,None,291.28,20,Clouds,few clouds,2018-04-23,20:00:00,20,0
43537,2183,None,286.78,20,Clouds,few clouds,2018-04-23,21:00:00,21,0
43538,1537,None,285.08,1,Clear,clear,2018-04-23,22:00:00,22,0
43545,2936,None,277.61,20,Clouds,few clouds,2018-04-24,05:00:00,5,0
43546,5886,None,277.56,1,Mist,mist,2018-04-24,06:00:00,6,0
43547,6535,None,277.62,40,Clouds,scattered clouds,2018-04-24,07:00:00,7,0
43548,5905,None,279.07,1,Mist,mist,2018-04-24,08:00:00,8,0
43549,5509,None,283.27,40,Haze,haze,2018-04-24,09:00:00,9,0
43550,4540,None,286.14,75,Clouds,broken clouds,2018-04-24,10:00:00,10,0
43551,4957,None,288.21,75,Clouds,broken clouds,2018-04-24,11:00:00,11,0
43552,4881,None,288.87,75,Clouds,broken clouds,2018-04-24,12:00:00,12,0
43553,4960,None,289.28,40,Clouds,scattered clouds,2018-04-24,13:00:00,13,0
43554,5353,None,288.74,40,Clouds,scattered clouds,2018-04-24,14:00:00,14,0
43555,6010,None,288.58,40,Drizzle,drizzle,2018-04-24,15:00:00,15,0
43556,7149,None,289.01,1,Rain,light rain,2018-04-24,16:00:00,16,0
43557,6253,None,286.29,75,Clouds,broken clouds,2018-04-24,17:00:00,17,0
43558,4513,None,286.15,75,Clouds,broken clouds,2018-04-24,18:00:00,18,0
43559,3325,None,285.93,75,Clouds,broken clouds,2018-04-24,19:00:00,19,0
43560,3115,None,285.58,40,Clouds,scattered clouds,2018-04-24,20:00:00,20,0
43561,2497,None,282.88,20,Clouds,few clouds,2018-04-24,21:00:00,21,0
43562,1589,None,281.61,1,Clear,clear,2018-04-24,22:00:00,22,0
43569,2917,None,274.88,1,Clear,clear,2018-04-25,05:00:00,5,0
43570,5866,None,274.29,1,Clear,clear,2018-04-25,06:00:00,6,0
43571,6303,None,273.68,1,Clear,clear,2018-04-25,07:00:00,7,0
43572,5850,None,275.14,5,Clear,clear,2018-04-25,08:00:00,8,0
43573,5455,None,276.72,1,Clear,clear,2018-04-25,09:00:00,9,0
43574,4524,None,279.15,1,Clear,clear,2018-04-25,10:00:00,10,0
43575,4891,None,280.42,1,Clear,clear,2018-04-25,11:00:00,11,0
43576,5067,None,281.65,1,Clear,clear,2018-04-25,12:00:00,12,0
43577,5020,None,283.43,1,Clear,clear,2018-04-25,13:00:00,13,0
43578,5276,None,284.86,1,Clear,clear,2018-04-25,14:00:00,14,0
43579,6002,None,286.01,5,Clear,clear,2018-04-25,15:00:00,15,0
43580,6816,None,286.79,1,Clear,clear,2018-04-25,16:00:00,16,0
43581,6420,None,287.48,5,Clear,clear,2018-04-25,17:00:00,17,0
43582,4695,None,287.75,40,Clouds,scattered clouds,2018-04-25,18:00:00,18,0
43583,3543,None,287.48,40,Clouds,scattered clouds,2018-04-25,19:00:00,19,0
43584,3225,None,286.44,40,Clouds,scattered clouds,2018-04-25,20:00:00,20,0
43585,2560,None,284.09,75,Clouds,broken clouds,2018-04-25,21:00:00,21,0
43586,1618,None,282.56,1,Clear,clear,2018-04-25,22:00:00,22,0
43587,1023,None,281.49,1,Clear,clear,2018-04-25,23:00:00,23,0
43593,2953,None,278.37,1,Clear,clear,2018-04-26,05:00:00,5,0
43594,5813,None,278.02,1,Clear,clear,2018-04-26,06:00:00,6,0
43595,6493,None,277.65,1,Clear,clear,2018-04-26,07:00:00,7,0
43596,5890,None,279.15,1,Clear,clear,2018-04-26,08:00:00,8,0
43597,5495,None,282.61,1,Clear,clear,2018-04-26,09:00:00,9,0
43598,4675,None,285.22,75,Clouds,broken clouds,2018-04-26,10:00:00,10,0
43599,5110,None,286.74,1,Clear,clear,2018-04-26,11:00:00,11,0
43600,5078,None,287.07,75,Clouds,broken clouds,2018-04-26,12:00:00,12,0
43601,5281,None,288.61,20,Clouds,few clouds,2018-04-26,13:00:00,13,0
43602,5661,None,289.68,5,Clear,clear,2018-04-26,14:00:00,14,0
43603,6257,None,290.42,20,Clouds,few clouds,2018-04-26,15:00:00,15,0
43604,7139,None,290.72,20,Clouds,few clouds,2018-04-26,16:00:00,16,0
43605,6372,None,290.62,1,Clear,clear,2018-04-26,17:00:00,17,0
43606,5068,None,290.15,20,Clouds,few clouds,2018-04-26,18:00:00,18,0
43607,3813,None,289.22,1,Clear,clear,2018-04-26,19:00:00,19,0
43608,3338,None,287.44,5,Clear,clear,2018-04-26,20:00:00,20,0
43609,3058,None,285.35,5,Clear,clear,2018-04-26,21:00:00,21,0
43610,2171,None,283.8,1,Clear,clear,2018-04-26,22:00:00,22,0
43611,1253,None,282.22,1,Clear,clear,2018-04-26,23:00:00,23,0
43617,2744,None,278.08,75,Clouds,broken clouds,2018-04-27,05:00:00,5,0
43618,5573,None,278.16,75,Clouds,broken clouds,2018-04-27,06:00:00,6,0
43619,6712,None,278.94,40,Clouds,scattered clouds,2018-04-27,07:00:00,7,0
43620,6109,None,279.72,1,Clear,clear,2018-04-27,08:00:00,8,0
43621,5414,None,282.55,1,Clear,clear,2018-04-27,09:00:00,9,0
43622,4946,None,284.95,20,Clouds,few clouds,2018-04-27,10:00:00,10,0
43623,5365,None,286.65,1,Clear,clear,2018-04-27,11:00:00,11,0
43624,5622,None,288.55,1,Clear,clear,2018-04-27,12:00:00,12,0
43625,5487,None,289.58,40,Clouds,scattered clouds,2018-04-27,13:00:00,13,0
43626,6005,None,289.29,40,Clouds,scattered clouds,2018-04-27,14:00:00,14,0
43627,6560,None,288.73,40,Clouds,scattered clouds,2018-04-27,15:00:00,15,0
43628,6471,None,287.87,1,Clear,clear,2018-04-27,16:00:00,16,0
43629,6459,None,287.62,40,Rain,light rain,2018-04-27,17:00:00,17,0
43630,5355,None,286.58,40,Clouds,scattered clouds,2018-04-27,18:00:00,18,0
43631,4083,None,285.55,90,Rain,light rain,2018-04-27,19:00:00,19,0
43632,3319,None,283.69,40,Clouds,scattered clouds,2018-04-27,20:00:00,20,0
43633,3384,None,281.49,75,Clouds,broken clouds,2018-04-27,21:00:00,21,0
43634,2709,None,279.96,1,Clear,clear,2018-04-27,22:00:00,22,0
43635,1942,None,278.55,75,Clouds,broken clouds,2018-04-27,23:00:00,23,0
43636,1097,None,277.58,75,Clouds,broken clouds,2018-04-28,00:00:00,0,0
43642,1366,None,273.88,75,Clouds,broken clouds,2018-04-28,06:00:00,6,0
43643,2330,None,274.15,20,Clouds,few clouds,2018-04-28,07:00:00,7,0
43644,3737,None,276.0,1,Clear,clear,2018-04-28,08:00:00,8,0
43645,4509,None,278.72,20,Clouds,few clouds,2018-04-28,09:00:00,9,0
43646,4752,None,280.28,20,Clouds,few clouds,2018-04-28,10:00:00,10,0
43647,5130,None,281.22,40,Clouds,scattered clouds,2018-04-28,11:00:00,11,0
43648,5453,None,282.72,40,Clouds,scattered clouds,2018-04-28,12:00:00,12,0
43649,5529,None,283.95,40,Clouds,scattered clouds,2018-04-28,13:00:00,13,0
43650,5191,None,284.94,1,Clear,clear,2018-04-28,14:00:00,14,0
43651,4925,None,285.51,1,Clear,clear,2018-04-28,15:00:00,15,0
43652,5034,None,286.15,20,Clouds,few clouds,2018-04-28,16:00:00,16,0
43653,4991,None,286.62,5,Clear,clear,2018-04-28,17:00:00,17,0
43654,4300,None,286.62,1,Clear,clear,2018-04-28,18:00:00,18,0
43655,3764,None,286.48,1,Clear,clear,2018-04-28,19:00:00,19,0
43656,3189,None,285.82,1,Clear,clear,2018-04-28,20:00:00,20,0
43657,3076,None,283.82,5,Clear,clear,2018-04-28,21:00:00,21,0
43658,2900,None,281.62,1,Clear,clear,2018-04-28,22:00:00,22,0
43659,3360,None,279.72,1,Clear,clear,2018-04-28,23:00:00,23,0
43660,1532,None,279.55,1,Clear,clear,2018-04-29,00:00:00,0,0
43667,1397,None,276.44,1,Clear,clear,2018-04-29,07:00:00,7,0
43668,2153,None,278.28,1,Clear,clear,2018-04-29,08:00:00,8,0
43669,3258,None,281.75,1,Clear,clear,2018-04-29,09:00:00,9,0
43670,3848,None,284.61,5,Clear,clear,2018-04-29,10:00:00,10,0
43671,4381,None,286.68,5,Clear,clear,2018-04-29,11:00:00,11,0
43672,4886,None,288.36,5,Clear,clear,2018-04-29,12:00:00,12,0
43673,4828,None,289.46,1,Clear,clear,2018-04-29,13:00:00,13,0
43674,4715,None,290.75,1,Clear,clear,2018-04-29,14:00:00,14,0
43675,4570,None,291.81,5,Clear,clear,2018-04-29,15:00:00,15,0
43676,4886,None,292.62,1,Clear,clear,2018-04-29,16:00:00,16,0
43677,4390,None,292.88,1,Clear,clear,2018-04-29,17:00:00,17,0
43678,3903,None,293.29,1,Clear,clear,2018-04-29,18:00:00,18,0
43679,3351,None,292.95,1,Clear,clear,2018-04-29,19:00:00,19,0
43680,3026,None,291.73,1,Clear,clear,2018-04-29,20:00:00,20,0
43681,2367,None,290.08,5,Clear,clear,2018-04-29,21:00:00,21,0
43682,1703,None,289.15,1,Clear,clear,2018-04-29,22:00:00,22,0
43683,1035,None,288.61,1,Clear,clear,2018-04-29,23:00:00,23,0
43690,2871,None,286.15,1,Rain,light rain,2018-04-30,05:00:00,5,0
43691,2871,None,286.15,1,Thunderstorm,proximity thunderstorm,2018-04-30,05:00:00,5,0
43692,5730,None,286.15,40,Thunderstorm,proximity thunderstorm with rain,2018-04-30,06:00:00,6,0
43693,6633,None,285.86,40,Rain,light rain,2018-04-30,07:00:00,7,0
43694,5724,None,286.29,1,Rain,moderate rain,2018-04-30,08:00:00,8,0
43695,5171,None,286.02,1,Rain,moderate rain,2018-04-30,09:00:00,9,0
43696,5171,None,286.02,1,Drizzle,drizzle,2018-04-30,09:00:00,9,0
43697,4523,None,285.65,75,Rain,moderate rain,2018-04-30,10:00:00,10,0
43698,4523,None,285.65,75,Drizzle,drizzle,2018-04-30,10:00:00,10,0
43699,4619,None,287.0,40,Drizzle,drizzle,2018-04-30,11:00:00,11,0
43700,4825,None,288.5,40,Rain,light rain,2018-04-30,12:00:00,12,0
43701,4837,None,290.57,1,Drizzle,drizzle,2018-04-30,13:00:00,13,0
43702,5147,None,294.43,1,Clear,clear,2018-04-30,14:00:00,14,0
43703,5792,None,297.14,1,Clear,clear,2018-04-30,15:00:00,15,0
43704,6901,None,299.79,1,Clear,clear,2018-04-30,16:00:00,16,0
43705,6184,None,300.58,1,Clear,clear,2018-04-30,17:00:00,17,0
43706,4568,None,301.44,1,Clear,clear,2018-04-30,18:00:00,18,0
43707,3259,None,300.87,1,Clear,clear,2018-04-30,19:00:00,19,0
43708,2673,None,299.69,1,Clear,clear,2018-04-30,20:00:00,20,0
43709,2329,None,297.96,1,Clear,clear,2018-04-30,21:00:00,21,0
43710,1594,None,296.62,40,Clouds,scattered clouds,2018-04-30,22:00:00,22,0
43711,1061,None,295.62,40,Clouds,scattered clouds,2018-04-30,23:00:00,23,0
43717,2893,None,291.08,1,Rain,light rain,2018-05-01,05:00:00,5,0
43718,5653,None,290.28,1,Clear,clear,2018-05-01,06:00:00,6,0
43719,6046,None,290.15,90,Rain,light rain,2018-05-01,07:00:00,7,0
43720,6140,None,289.08,40,Rain,light rain,2018-05-01,08:00:00,8,0
43721,5420,None,288.58,1,Clear,clear,2018-05-01,09:00:00,9,0
43722,4468,None,289.34,40,Clouds,scattered clouds,2018-05-01,10:00:00,10,0
43723,4473,None,290.92,90,Clouds,overcast clouds,2018-05-01,11:00:00,11,0
43724,5111,None,291.14,1,Clear,clear,2018-05-01,12:00:00,12,0
43725,4988,None,291.78,1,Clear,clear,2018-05-01,13:00:00,13,0
43726,4926,None,292.06,1,Clear,clear,2018-05-01,14:00:00,14,0
43727,5802,None,292.68,40,Clouds,scattered clouds,2018-05-01,15:00:00,15,0
43728,6900,None,293.21,40,Clouds,scattered clouds,2018-05-01,16:00:00,16,0
43729,6410,None,293.51,90,Clouds,overcast clouds,2018-05-01,17:00:00,17,0
43730,4866,None,293.28,75,Clouds,broken clouds,2018-05-01,18:00:00,18,0
43731,3411,None,292.75,75,Clouds,broken clouds,2018-05-01,19:00:00,19,0
43732,2907,None,291.88,90,Clouds,overcast clouds,2018-05-01,20:00:00,20,0
43733,2287,None,291.15,75,Clouds,broken clouds,2018-05-01,21:00:00,21,0
43734,1438,None,290.3,75,Rain,light rain,2018-05-01,22:00:00,22,0
43735,1093,None,289.28,90,Thunderstorm,proximity thunderstorm,2018-05-01,23:00:00,23,0
43736,1093,None,289.28,90,Rain,light rain,2018-05-01,23:00:00,23,0
43751,2959,None,283.44,90,Rain,light rain,2018-05-02,05:00:00,5,0
43752,5910,None,282.79,90,Rain,light rain,2018-05-02,06:00:00,6,0
43753,6606,None,281.82,40,Clouds,scattered clouds,2018-05-02,07:00:00,7,0
43754,5676,None,281.36,40,Clouds,scattered clouds,2018-05-02,08:00:00,8,0
43755,5638,None,282.95,40,Clouds,scattered clouds,2018-05-02,09:00:00,9,0
43756,4815,None,284.58,40,Clouds,scattered clouds,2018-05-02,10:00:00,10,0
43757,4999,None,285.72,40,Clouds,scattered clouds,2018-05-02,11:00:00,11,0
43758,5088,None,286.88,1,Clear,clear,2018-05-02,12:00:00,12,0
43759,5034,None,287.75,75,Clouds,broken clouds,2018-05-02,13:00:00,13,0
43760,5179,None,288.765,64,Clouds,broken clouds,2018-05-02,14:00:00,14,0
43761,5913,None,290.488,68,Clouds,broken clouds,2018-05-02,15:00:00,15,0
43762,6935,None,290.488,68,Clouds,broken clouds,2018-05-02,16:00:00,16,0
43763,6291,None,290.488,68,Clouds,broken clouds,2018-05-02,17:00:00,17,0
43764,4763,None,291.98,1,Clear,clear,2018-05-02,18:00:00,18,0
43765,3518,None,291.49,75,Clouds,broken clouds,2018-05-02,19:00:00,19,0
43766,3114,None,290.9,1,Clear,clear,2018-05-02,20:00:00,20,0
43767,2634,None,290.56,1,Clear,clear,2018-05-02,21:00:00,21,0
43768,1721,None,284.905,0,Clear,clear,2018-05-02,22:00:00,22,0
43769,1074,None,284.905,0,Clear,clear,2018-05-02,23:00:00,23,0
43775,3025,None,281.022,48,Clouds,scattered clouds,2018-05-03,05:00:00,5,0
43776,5893,None,282.099,12,Clouds,few clouds,2018-05-03,06:00:00,6,0
43777,6457,None,282.099,12,Clouds,few clouds,2018-05-03,07:00:00,7,0
43778,6084,None,282.099,12,Clouds,few clouds,2018-05-03,08:00:00,8,0
43779,5289,None,291.796,0,Clear,clear,2018-05-03,09:00:00,9,0
43780,4763,None,291.796,0,Clear,clear,2018-05-03,10:00:00,10,0
43781,4987,None,292.55,20,Clouds,few clouds,2018-05-03,11:00:00,11,0
43782,5210,None,293.68,40,Haze,haze,2018-05-03,12:00:00,12,0
43783,5332,None,294.35,1,Clear,clear,2018-05-03,13:00:00,13,0
43784,5462,None,295.02,1,Clear,clear,2018-05-03,14:00:00,14,0
43785,6103,None,295.51,1,Clear,clear,2018-05-03,15:00:00,15,0
43786,6977,None,296.15,1,Clear,clear,2018-05-03,16:00:00,16,0
43787,6630,None,295.79,40,Clouds,scattered clouds,2018-05-03,17:00:00,17,0
43788,5019,None,295.35,90,Clouds,overcast clouds,2018-05-03,18:00:00,18,0
43789,3664,None,294.72,90,Rain,light rain,2018-05-03,19:00:00,19,0
43790,3325,None,293.65,90,Clouds,overcast clouds,2018-05-03,20:00:00,20,0
43791,2716,None,292.69,1,Clear,clear,2018-05-03,21:00:00,21,0
43792,1918,None,291.09,75,Rain,moderate rain,2018-05-03,22:00:00,22,0
43793,1308,None,289.73,90,Rain,light rain,2018-05-03,23:00:00,23,0
43794,1308,None,289.73,90,Drizzle,drizzle,2018-05-03,23:00:00,23,0
43800,2841,None,285.58,1,Clear,clear,2018-05-04,05:00:00,5,0
43801,5503,None,284.79,40,Clouds,scattered clouds,2018-05-04,06:00:00,6,0
43802,6587,None,284.09,1,Clear,clear,2018-05-04,07:00:00,7,0
43803,5771,None,285.46,1,Clear,clear,2018-05-04,08:00:00,8,0
43804,5156,None,288.36,1,Clear,clear,2018-05-04,09:00:00,9,0
43805,4982,None,291.75,1,Clear,clear,2018-05-04,10:00:00,10,0
43806,5275,None,293.68,1,Clear,clear,2018-05-04,11:00:00,11,0
43807,5528,None,295.36,1,Clear,clear,2018-05-04,12:00:00,12,0
43808,5557,None,296.15,5,Clear,clear,2018-05-04,13:00:00,13,0
43809,5869,None,296.65,1,Clear,clear,2018-05-04,14:00:00,14,0
43810,6262,None,297.15,5,Clear,clear,2018-05-04,15:00:00,15,0
43811,6662,None,297.38,1,Clear,clear,2018-05-04,16:00:00,16,0
43812,6014,None,297.95,20,Clouds,few clouds,2018-05-04,17:00:00,17,0
43813,5024,None,297.36,20,Clouds,few clouds,2018-05-04,18:00:00,18,0
43814,4000,None,297.29,1,Clear,clear,2018-05-04,19:00:00,19,0
43815,3541,None,296.37,40,Clouds,scattered clouds,2018-05-04,20:00:00,20,0
43816,3323,None,293.69,40,Clouds,scattered clouds,2018-05-04,21:00:00,21,0
43817,2718,None,291.01,40,Clouds,scattered clouds,2018-05-04,22:00:00,22,0
43818,2103,None,291.01,1,Clear,clear,2018-05-04,23:00:00,23,0
43819,1446,None,291.22,1,Clear,clear,2018-05-05,00:00:00,0,0
43824,1382,None,284.55,1,Clear,clear,2018-05-05,06:00:00,6,0
43825,2248,None,282.61,1,Clear,clear,2018-05-05,07:00:00,7,0
43826,3095,None,285.84,40,Clouds,scattered clouds,2018-05-05,08:00:00,8,0
43827,3848,None,289.57,40,Clouds,scattered clouds,2018-05-05,09:00:00,9,0
43828,3915,None,291.93,1,Clear,clear,2018-05-05,10:00:00,10,0
43829,4280,None,293.88,75,Clouds,broken clouds,2018-05-05,11:00:00,11,0
43830,4775,None,295.65,75,Clouds,broken clouds,2018-05-05,12:00:00,12,0
43831,4730,None,297.15,75,Clouds,broken clouds,2018-05-05,13:00:00,13,0
43832,4394,None,298.5,40,Clouds,scattered clouds,2018-05-05,14:00:00,14,0
43833,4699,None,299.29,1,Clear,clear,2018-05-05,15:00:00,15,0
43834,4580,None,300.44,1,Clear,clear,2018-05-05,16:00:00,16,0
43835,4539,None,299.82,40,Clouds,scattered clouds,2018-05-05,17:00:00,17,0
43836,4156,None,298.44,75,Thunderstorm,thunderstorm,2018-05-05,18:00:00,18,0
43837,4156,None,298.44,75,Rain,light rain,2018-05-05,18:00:00,18,0
43838,3146,None,294.9,40,Thunderstorm,thunderstorm with rain,2018-05-05,19:00:00,19,0
43839,3146,None,294.9,40,Rain,light rain,2018-05-05,19:00:00,19,0
43840,3146,None,294.9,40,Drizzle,drizzle,2018-05-05,19:00:00,19,0
43841,2767,None,292.03,40,Thunderstorm,proximity thunderstorm,2018-05-05,20:00:00,20,0
43842,2767,None,292.03,40,Rain,heavy rain,2018-05-05,20:00:00,20,0
43843,2922,None,290.93,1,Clear,clear,2018-05-05,21:00:00,21,0
43844,3145,None,289.16,1,Clear,clear,2018-05-05,22:00:00,22,0
43845,2432,None,287.94,1,Clear,clear,2018-05-05,23:00:00,23,0
43846,1674,None,287.16,1,Clear,clear,2018-05-06,00:00:00,0,0
43854,1332,None,284.09,1,Mist,mist,2018-05-06,07:00:00,7,0
43855,2390,None,285.15,75,Mist,mist,2018-05-06,08:00:00,8,0
43856,3000,None,286.34,1,Clear,clear,2018-05-06,09:00:00,9,0
43857,3568,None,288.54,1,Clear,clear,2018-05-06,10:00:00,10,0
43858,3914,None,290.74,40,Clouds,scattered clouds,2018-05-06,11:00:00,11,0
43859,4053,None,293.86,20,Clouds,few clouds,2018-05-06,12:00:00,12,0
43860,4237,None,294.61,1,Clear,clear,2018-05-06,13:00:00,13,0
43861,4295,None,295.74,20,Clouds,few clouds,2018-05-06,14:00:00,14,0
43862,4332,None,296.38,1,Clear,clear,2018-05-06,15:00:00,15,0
43863,4181,None,297.02,75,Clouds,broken clouds,2018-05-06,16:00:00,16,0
43864,3739,None,297.02,1,Clear,clear,2018-05-06,17:00:00,17,0
43865,3778,None,297.01,1,Clear,clear,2018-05-06,18:00:00,18,0
43866,3041,None,296.55,1,Clear,clear,2018-05-06,19:00:00,19,0
43867,2658,None,296.23,1,Clear,clear,2018-05-06,20:00:00,20,0
43868,2350,None,293.49,1,Clear,clear,2018-05-06,21:00:00,21,0
43869,1717,None,290.94,40,Clouds,scattered clouds,2018-05-06,22:00:00,22,0
43870,1248,None,290.42,40,Clouds,scattered clouds,2018-05-06,23:00:00,23,0
43876,2729,None,287.09,40,Clouds,scattered clouds,2018-05-07,05:00:00,5,0
43877,5780,None,286.95,1,Clear,clear,2018-05-07,06:00:00,6,0
43878,6339,None,287.02,20,Clouds,few clouds,2018-05-07,07:00:00,7,0
43879,5793,None,289.5,1,Clear,clear,2018-05-07,08:00:00,8,0
43880,4932,None,291.72,1,Clear,clear,2018-05-07,09:00:00,9,0
43881,4369,None,294.54,5,Clear,clear,2018-05-07,10:00:00,10,0
43882,4608,None,296.15,1,Clear,clear,2018-05-07,11:00:00,11,0
